uid,tool,ip,fault_type,target,status,st_time,ed_time,filename,cmd
b251479f-f652-486e-a90f-70d30173a176,chaosmesh,k8s-master,pod-http-request-abort,ts-execute-service-74b9955ddc-nr7m4,ok,2022-11-28T17:40:01,2022-11-28T17:45:00,2022-11-28T17:40:01_2022-11-28T17:45:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-execute-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 12386\n  selector:\n    labelSelectors:\n      app: ts-execute-service\n    namespaces:\n    - default\n  target: Request\n
0e92123f-3113-43d1-b66d-278d43410d53,chaosmesh,k8s-master,pod-http-request-abort,ts-order-service-5c8b698d7b-scnxs,ok,2022-11-28T17:50:00,2022-11-28T17:55:00,2022-11-28T17:50:00_2022-11-28T17:55:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-order-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 12031\n  selector:\n    labelSelectors:\n      app: ts-order-service\n    namespaces:\n    - default\n  target: Request\n
3a3166a9-3db8-4fe8-934d-c825a2e28297,chaosmesh,k8s-master,pod-http-request-abort,ts-price-service-64bb4958f7-m9kmf,ok,2022-11-28T18:00:02,2022-11-28T18:05:00,2022-11-28T18:00:02_2022-11-28T18:05:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-price-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 16579\n  selector:\n    labelSelectors:\n      app: ts-price-service\n    namespaces:\n    - default\n  target: Request\n
588dba78-4401-4d23-a1b9-20f8e36c3ba7,chaosmesh,k8s-master,pod-http-request-abort,ts-seat-service-bd95445c9-8qkjt,ok,2022-11-28T18:10:01,2022-11-28T18:15:00,2022-11-28T18:10:01_2022-11-28T18:15:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-seat-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 18898\n  selector:\n    labelSelectors:\n      app: ts-seat-service\n    namespaces:\n    - default\n  target: Request\n
2c6f75fc-3d7d-495f-b6ad-d2fe49a4bec7,chaosmesh,k8s-master,pod-http-request-abort,ts-train-service-59d7f678c7-xdcst,ok,2022-11-28T18:20:01,2022-11-28T18:25:00,2022-11-28T18:20:01_2022-11-28T18:25:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-train-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 14567\n  selector:\n    labelSelectors:\n      app: ts-train-service\n    namespaces:\n    - default\n  target: Request\n
bef4c732-480a-4030-b5b3-de69b15153ac,chaosmesh,k8s-master,pod-http-request-abort,ts-user-service-5d65df69b-zjrls,ok,2022-11-28T18:30:00,2022-11-28T18:35:00,2022-11-28T18:30:00_2022-11-28T18:35:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: pod-http-request-abort.ts-user-service\n  namespace: default\nspec:\n  abort: true\n  duration: 300s\n  mode: one\n  path: '*'\n  port: 12346\n  selector:\n    labelSelectors:\n      app: ts-user-service\n    namespaces:\n    - default\n  target: Request\n
1b889584-7586-4b2e-b87a-bf5a9557068d,chaosmesh,k8s-master,svc-http-request-delay,"ts-admin-route-service-77cd6cf987-c4nm7,ts-admin-route-service-77cd6cf987-jr88g",ok,2022-11-28T18:40:00,2022-11-28T18:45:00,2022-11-28T18:40:00_2022-11-28T18:45:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-admin-route-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 16113\n  selector:\n    labelSelectors:\n      app: ts-admin-route-service\n    namespaces:\n    - default\n  target: Request\n
9319585c-6773-46f4-bdd1-148e1c152357,chaosmesh,k8s-master,svc-http-request-delay,"ts-auth-service-557dfdd4bf-gm5wd,ts-auth-service-557dfdd4bf-kmr7d",ok,2022-11-28T18:50:01,2022-11-28T18:55:00,2022-11-28T18:50:01_2022-11-28T18:55:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-auth-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 12349\n  selector:\n    labelSelectors:\n      app: ts-auth-service\n    namespaces:\n    - default\n  target: Request\n
5c59b9fd-e9e8-4638-aedf-f43464c70141,chaosmesh,k8s-master,svc-http-request-delay,"ts-consign-price-service-c5f7dc849-9t2wj,ts-consign-price-service-c5f7dc849-wr4q8",ok,2022-11-28T19:00:03,2022-11-28T19:05:00,2022-11-28T19:00:03_2022-11-28T19:05:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-consign-price-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 16110\n  selector:\n    labelSelectors:\n      app: ts-consign-price-service\n    namespaces:\n    - default\n  target: Request\n
19ec86e2-5e31-480d-b256-756d88c4784b,chaosmesh,k8s-master,svc-http-request-delay,"ts-food-service-57ff7645dc-rmxdx,ts-food-service-57ff7645dc-wghhl",ok,2022-11-28T19:10:00,2022-11-28T19:15:00,2022-11-28T19:10:00_2022-11-28T19:15:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-food-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 18856\n  selector:\n    labelSelectors:\n      app: ts-food-service\n    namespaces:\n    - default\n  target: Request\n
c5fcb22d-9d16-44b1-963f-835729e4af9b,chaosmesh,k8s-master,svc-http-request-delay,"ts-payment-service-5fb5487dd5-2wxpb,ts-payment-service-5fb5487dd5-xl9qm",ok,2022-11-28T19:20:01,2022-11-28T19:25:00,2022-11-28T19:20:01_2022-11-28T19:25:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-payment-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 19001\n  selector:\n    labelSelectors:\n      app: ts-payment-service\n    namespaces:\n    - default\n  target: Request\n
bcf8cdf6-e8b6-4793-9e7e-2164a8297746,chaosmesh,k8s-master,svc-http-request-delay,"ts-rebook-service-7d69b45f79-9hlb2,ts-rebook-service-7d69b45f79-dtfms",ok,2022-11-28T19:30:00,2022-11-28T19:35:00,2022-11-28T19:30:00_2022-11-28T19:35:00,apiVersion: chaos-mesh.org/v1alpha1\nkind: HTTPChaos\nmetadata:\n  name: svc-http-request-delay.ts-rebook-service\n  namespace: default\nspec:\n  delay: 500ms\n  duration: 300s\n  mode: all\n  path: '*'\n  port: 18886\n  selector:\n    labelSelectors:\n      app: ts-rebook-service\n    namespaces:\n    - default\n  target: Request\n
